instrument,wedge_percent,x_parameter,x_value,y_parameter,y_value,valid_remaining_parameter_configurations,median_reduction_tonnes,minimum_reduction_tonnes,maximum_reduction_tonnes,material_outcome_regime
virgin_metal_tax,0.25,Armington elasticity,0.5,Metal-substitution elasticity,2.0,81,107.05231475830078,-725.4950495362282,903.8457434177399,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,1.0,Metal-substitution elasticity,0.5,81,50.15464335680008,-145.2768126130104,872.2474485039711,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,1.0,Metal-substitution elasticity,1.0,81,63.48327523469925,-113.45480531454086,1363.425185739994,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,1.0,Metal-substitution elasticity,2.0,81,144.96465408802032,-99.60944056510925,1246.4202719926834,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,2.0,Metal-substitution elasticity,0.5,81,175.95081907510757,-13.49071204662323,2490.8774990439415,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,2.0,Metal-substitution elasticity,1.0,81,138.65987348556519,-14.933280527591705,1759.8021750450134,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,2.0,Metal-substitution elasticity,2.0,81,263.8008642196655,-16.1949805021286,4204.741014242172,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,0.5,Circular-service elasticity,0.5,81,240.33661550283432,2.3367542028427124,4204.741014242172,primary_metal_saving
virgin_metal_tax,0.25,CET transformation elasticity,0.5,Circular-service elasticity,1.0,81,300.71780121326447,-11.462595343589783,1518.9047927856445,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,0.5,Circular-service elasticity,2.0,81,196.9664250612259,-3.0603389739990234,2490.8774990439415,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,1.0,Circular-service elasticity,0.5,81,95.86863607168198,-28.590557396411896,1064.8453438282013,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,1.0,Circular-service elasticity,1.0,81,100.11692994832993,-92.56934458017349,937.3180155158043,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,1.0,Circular-service elasticity,2.0,81,114.51346689462662,-49.17288017272949,1759.8021750450134,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,2.0,Circular-service elasticity,0.5,81,-29.619069755077362,-725.4950495362282,1787.6857335567474,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,2.0,Circular-service elasticity,1.0,81,-14.050162255764008,-611.8673180341721,608.1597389578819,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,2.0,Circular-service elasticity,2.0,81,-12.353304028511047,-450.8557080626488,946.6194974184036,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,0.5,EOL-allocation elasticity,0.5,81,286.9493309855461,2.3367542028427124,1581.990450143814,primary_metal_saving
virgin_metal_tax,0.25,CET transformation elasticity,0.5,EOL-allocation elasticity,1.0,81,192.86175644397736,-3.0603389739990234,4204.741014242172,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,0.5,EOL-allocation elasticity,2.0,81,319.77270591259,-11.462595343589783,2490.8774990439415,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,1.0,EOL-allocation elasticity,0.5,81,104.77589869499207,-92.56934458017349,1264.606081545353,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,1.0,EOL-allocation elasticity,1.0,81,80.31932789087296,-33.695398926734924,1064.8453438282013,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,1.0,EOL-allocation elasticity,2.0,81,103.2758880853653,-38.96956479549408,1759.8021750450134,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,2.0,EOL-allocation elasticity,0.5,81,-15.120188891887665,-476.45909053087234,664.7707714438438,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,2.0,EOL-allocation elasticity,1.0,81,-14.967293918132782,-725.4950495362282,516.409205019474,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,2.0,EOL-allocation elasticity,2.0,81,-14.050162255764008,-559.2191420197487,1787.6857335567474,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,0.5,EOL-productivity elasticity,0.5,81,243.57299780845642,-3.0603389739990234,1581.990450143814,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,0.5,EOL-productivity elasticity,1.0,81,259.71175068616867,13.575873792171478,4204.741014242172,primary_metal_saving
virgin_metal_tax,0.25,CET transformation elasticity,0.5,EOL-productivity elasticity,2.0,81,206.34483033418655,-11.462595343589783,2084.4011336565018,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,1.0,EOL-productivity elasticity,0.5,81,106.46777403354645,-33.695398926734924,1264.606081545353,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,1.0,EOL-productivity elasticity,1.0,81,103.2758880853653,-31.523841500282288,1064.8453438282013,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,1.0,EOL-productivity elasticity,2.0,81,95.86863607168198,-92.56934458017349,1759.8021750450134,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,2.0,EOL-productivity elasticity,0.5,81,-10.21802967786789,-476.45909053087234,1787.6857335567474,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,2.0,EOL-productivity elasticity,1.0,81,-14.050162255764008,-559.2191420197487,1170.097466826439,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,2.0,EOL-productivity elasticity,2.0,81,-21.75044173002243,-725.4950495362282,946.6194974184036,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,0.5,Metal-substitution elasticity,0.5,81,130.53367567062378,2.3367542028427124,2490.8774990439415,primary_metal_saving
virgin_metal_tax,0.25,CET transformation elasticity,0.5,Metal-substitution elasticity,1.0,81,137.05965477228165,-3.0603389739990234,1570.306862950325,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,0.5,Metal-substitution elasticity,2.0,81,534.3137807250023,-11.462595343589783,4204.741014242172,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,1.0,Metal-substitution elasticity,0.5,81,74.67023968696594,-49.17288017272949,1264.606081545353,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,1.0,Metal-substitution elasticity,1.0,81,67.69017446041107,-38.96956479549408,1759.8021750450134,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,1.0,Metal-substitution elasticity,2.0,81,135.383930683136,-92.56934458017349,867.6736134886742,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,2.0,Metal-substitution elasticity,0.5,81,-29.04070097208023,-491.8564212322235,1170.097466826439,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,2.0,Metal-substitution elasticity,1.0,81,-14.92439079284668,-450.8557080626488,664.7707714438438,parameter_dependent
virgin_metal_tax,0.25,CET transformation elasticity,2.0,Metal-substitution elasticity,2.0,81,-12.26513123512268,-725.4950495362282,1787.6857335567474,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,0.5,EOL-allocation elasticity,0.5,81,65.0165439248085,-476.45909053087234,1570.306862950325,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,0.5,EOL-allocation elasticity,1.0,81,74.46839737892151,-725.4950495362282,4204.741014242172,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,0.5,EOL-allocation elasticity,2.0,81,100.00312238931656,-559.2191420197487,1873.1546006202698,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,1.0,EOL-allocation elasticity,0.5,81,94.56248944997787,-362.9825893044472,1518.9047927856445,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,1.0,EOL-allocation elasticity,1.0,81,67.69017446041107,-611.8673180341721,1299.8915407657623,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,1.0,EOL-allocation elasticity,2.0,81,77.49503934383392,-295.99091601371765,1246.4202719926834,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,2.0,EOL-allocation elasticity,0.5,81,72.16995686292648,-206.82075190544128,1581.990450143814,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,2.0,EOL-allocation elasticity,1.0,81,60.59405332803726,-450.8557080626488,2084.4011336565018,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,2.0,EOL-allocation elasticity,2.0,81,83.50311130285263,-304.04914367198944,2490.8774990439415,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,0.5,EOL-productivity elasticity,0.5,81,85.85996967554092,-476.45909053087234,1787.6857335567474,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,0.5,EOL-productivity elasticity,1.0,81,98.66512191295624,-559.2191420197487,4204.741014242172,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,0.5,EOL-productivity elasticity,2.0,81,62.07799118757248,-725.4950495362282,1873.1546006202698,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,1.0,EOL-productivity elasticity,0.5,81,94.80789786577225,-327.4595510363579,1299.8915407657623,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,1.0,EOL-productivity elasticity,1.0,81,100.11692994832993,-416.63436353206635,1267.0716680884361,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,1.0,EOL-productivity elasticity,2.0,81,63.48327523469925,-611.8673180341721,1518.9047927856445,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,2.0,EOL-productivity elasticity,0.5,81,69.80751210451126,-225.44981580972672,1581.990450143814,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,2.0,EOL-productivity elasticity,1.0,81,60.59405332803726,-272.6410958170891,2490.8774990439415,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,2.0,EOL-productivity elasticity,2.0,81,76.62226682901382,-450.8557080626488,2084.4011336565018,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,0.5,Metal-substitution elasticity,0.5,81,60.387765645980835,-491.8564212322235,1315.4497166275978,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,0.5,Metal-substitution elasticity,1.0,81,57.7154837846756,-334.8541668653488,1570.306862950325,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,0.5,Metal-substitution elasticity,2.0,81,181.31299793720245,-725.4950495362282,4204.741014242172,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,1.0,Metal-substitution elasticity,0.5,81,53.134517788887024,-327.4595510363579,1207.7348725795746,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,1.0,Metal-substitution elasticity,1.0,81,53.96976029872894,-267.77450346946716,861.0727086663246,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,1.0,Metal-substitution elasticity,2.0,81,213.10862451791763,-611.8673180341721,1518.9047927856445,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,2.0,Metal-substitution elasticity,0.5,81,48.269235134124756,-225.44981580972672,2490.8774990439415,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,2.0,Metal-substitution elasticity,1.0,81,56.42429316043854,-450.8557080626488,1759.8021750450134,parameter_dependent
virgin_metal_tax,0.25,Circular-service elasticity,2.0,Metal-substitution elasticity,2.0,81,175.89940816164017,-304.04914367198944,2084.4011336565018,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,0.5,EOL-productivity elasticity,0.5,81,111.92723113298416,-476.45909053087234,1581.990450143814,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,0.5,EOL-productivity elasticity,1.0,81,74.85450404882431,-348.01861876249313,1207.7348725795746,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,0.5,EOL-productivity elasticity,2.0,81,52.00691896677017,-362.9825893044472,1518.9047927856445,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,1.0,EOL-productivity elasticity,0.5,81,80.1124672293663,-347.4952967762947,1299.8915407657623,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,1.0,EOL-productivity elasticity,1.0,81,60.59405332803726,-491.8564212322235,4204.741014242172,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,1.0,EOL-productivity elasticity,2.0,81,52.07772260904312,-725.4950495362282,2084.4011336565018,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,2.0,EOL-productivity elasticity,0.5,81,59.283620059490204,-385.9788200855255,1787.6857335567474,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,2.0,EOL-productivity elasticity,1.0,81,108.09374672174454,-559.2191420197487,2490.8774990439415,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,2.0,EOL-productivity elasticity,2.0,81,100.00312238931656,-343.18118488788605,1873.1546006202698,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,0.5,Metal-substitution elasticity,0.5,81,56.67716991901398,-252.90575391054153,1581.990450143814,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,0.5,Metal-substitution elasticity,1.0,81,41.359047174453735,-267.77450346946716,1570.306862950325,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,0.5,Metal-substitution elasticity,2.0,81,189.0781062245369,-476.45909053087234,1525.6441046595573,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,1.0,Metal-substitution elasticity,0.5,81,32.51773530244827,-491.8564212322235,1315.4497166275978,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,1.0,Metal-substitution elasticity,1.0,81,52.07772260904312,-450.8557080626488,1128.256848335266,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,1.0,Metal-substitution elasticity,2.0,81,170.78265058994293,-725.4950495362282,4204.741014242172,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,2.0,Metal-substitution elasticity,0.5,81,61.09807592630386,-285.05865836143494,2490.8774990439415,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,2.0,Metal-substitution elasticity,1.0,81,69.80751210451126,-334.8541668653488,1759.8021750450134,parameter_dependent
virgin_metal_tax,0.25,EOL-allocation elasticity,2.0,Metal-substitution elasticity,2.0,81,213.10862451791763,-559.2191420197487,1873.1546006202698,parameter_dependent
virgin_metal_tax,0.25,EOL-productivity elasticity,0.5,Metal-substitution elasticity,0.5,81,50.63261091709137,-327.4595510363579,1581.990450143814,parameter_dependent
virgin_metal_tax,0.25,EOL-productivity elasticity,0.5,Metal-substitution elasticity,1.0,81,61.73655170202255,-334.8541668653488,1570.306862950325,parameter_dependent
virgin_metal_tax,0.25,EOL-productivity elasticity,0.5,Metal-substitution elasticity,2.0,81,225.02510648965836,-476.45909053087234,1787.6857335567474,parameter_dependent
virgin_metal_tax,0.25,EOL-productivity elasticity,1.0,Metal-substitution elasticity,0.5,81,57.26886838674545,-491.8564212322235,2490.8774990439415,parameter_dependent
virgin_metal_tax,0.25,EOL-productivity elasticity,1.0,Metal-substitution elasticity,1.0,81,72.61377441883087,-253.47885084152222,1363.425185739994,parameter_dependent
virgin_metal_tax,0.25,EOL-productivity elasticity,1.0,Metal-substitution elasticity,2.0,81,156.17961955070496,-559.2191420197487,4204.741014242172,parameter_dependent
virgin_metal_tax,0.25,EOL-productivity elasticity,2.0,Metal-substitution elasticity,0.5,81,61.09807592630386,-261.5848830938339,1402.6336671113968,parameter_dependent
